press_release_id,ml_pred_cid,ml_conf_fused,ml_margin_fused,final_source,final_cid,final_decision,title,snippet
1992ab314f5ff237,admission_listing,0.0544,0.0006,rules,orders_contracts,by_rules,Last day of trading in BTA in COMPANY - conversion of BTA into shares,"Last day of trading in BTA in COMPANY - conversion of BTA into shares Published: 2025-09-08 21:00:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange Last day of trading in BTA in COMPANY - conversion of BTA into shares THIS PRESS RELEASE MAY NOT BE MADE PUBLIC, PUBLISHED OR DISTRIBUTED, DIRECTLY OR INDIRECTLY, IN OR INTO THE UNITED STATES, AUSTRALIA, BELARUS, HONG KONG, JAPAN, CANADA, NEW ZEALAND, RUSSIA, SWITZERLAND, SINGAPORE, SOUTH AFRICA, SOUTH KOREA OR ANY OTHER JURISDICTION WHERE SUCH DISCLOSURE, PUBLICATION OR DISTRIBUTION WOULD BE IN CONFLICT WITH APPL"
19929afcae3d0697,admission_delisting,0.0566,0.0035,ml,admission_delisting,needs_review_low_sim,Nordic Paper Holding AB receives observation status,"Nordic Paper Holding AB receives observation status Published: 2025-09-08 16:16:49 CEST COMPANY Stockholm AB - Equity Market information Nordic Paper Holding AB receives observation status Today, September 8, 2025, Nordic Paper Holding AB (the ""Company"") disclosed that its board of directors has decided to apply for delisting of the Company's shares from COMPANY Stockholm. The rules of COMPANY Stockholm state that an issuer may be given observation status if the issuer has applied to have its shares removed from trading. With reference to the above, COMPANY Stockholm AB decides that the shares"
19929c5df273de90,admission_delisting,0.0553,0.0017,rules,mna,by_rules,CoinShares International Limited receives observation status,"CoinShares International Limited receives observation status Published: 2025-09-08 16:40:55 CEST COMPANY Stockholm AB - Equity Market information CoinShares International Limited receives observation status Today, September 8, 2025, CoinShares International Limited disclosed a proposal to change listing venue to a public stock market or other exchange in the US through a joint merger plan with Vine Hill Capital Investment Corp and Odysseus Holdings Limited. The rules of COMPANY Stockholm state that an issuer may be given observation status if the issuer is subject to a public takeover offer. T"
199280496ac6251b,admission_listing,0.0541,0.0004,ml,admission_listing,needs_review_low_sim,Invitation to COMPANY Group's Capital Markets Day 2025,"Invitation to COMPANY Group's Capital Markets Day 2025 Published: 2025-09-08 08:30:00 CEST COMPANY - Investor News Invitation to COMPANY Group's Capital Markets Day 2025 COMPANY invites institutional investors, analysts and financial media to Capital Markets Day on September 24, 2025. The Capital Markets Day will be held in Stockholm at Västra Trädgårdsgatan 19. The event will begin at 1:00 PM and is expected to run until 5:00 PM, followed by a networking session with light refreshments. The purpose of the Capital Markets Day is to offer in-depth insights into COMPANY Group's key strategic foc"
19928202907fb511,admission_listing,0.0538,0.0006,ml,admission_listing,needs_review_low_sim,Prospektopdatering,"Prospektopdatering Offentliggjort: 2025-09-08 09:00:00 CEST COMPANY - Prospekter/prospekt medd. COMPANY - Prospektopdatering Opdateret prospekt for COMPANY offentliggøres dags dato. Som følge af videredelegation af porteføljeplejen på afdeling Value Globale Aktier KL med tilhørende andelsklasser til Brandes Investment Partners (Europe) Limited, er der fortaget følgende opdateringer i prospektet for afdelingen: Navneændring for afdelingens andelsklasser. Ændring af afdelingens benchmark. Ændring af afdelingens andel af bæredygtige investerer samt taksonomiandel. Ændring af honorar til BI Asset "
19927b70770c86b8,admission_delisting,0.0532,0.0001,ml,admission_delisting,needs_review_low_sim,Lapinlahdella sijaitsevan K-Market Ruokamestarin sähkönkulutus laski noin 30 % - taustalla energiatehokkaat kylmälaitteet ja hukkalämmön kierrätys,"[*] Lapinlahdella sijaitsevan K-Market Ruokamestarin sähkönkulutus laski noin 30 % - taustalla energiatehokkaat kylmälaitteet ja hukkalämmön kierrätys K-RYHMÄ ALUETIEDOTE 8.9.2025 KLO 08.05 K-Market Ruokamestari sai vuoden 2024 uudistuksen yhteydessä uudet energiatehokkaat kylmälaitteet, hukkalämpöä kierrättävän lämmönkierrätysjärjestelmän ja ledivalaistuksen. Mittavan energiaremontin hyödyt näkyvät nyt, sillä sähkönkulutus on noin 30 % pienempi kuin ennen remonttia lisääntyneistä kylmälaitteista huolimatta. Ruokakaupat käyttävät energiaa säilyttääkseen esimerkiksi maito- ja kalatuotteet sekä "
19927cd96e960d5e,admission_delisting,0.0534,0.0002,ml,admission_delisting,needs_review_low_sim,SLP inkluderas i EPRA-index,"SLP inkluderas i EPRA-index Publicerad: 2025-09-08 07:30:00 CEST COMPANY - Nyheter för investerare SLP inkluderas i EPRA-index COMPANY (""SLP"") har informerats av EPRA (The European Public Real Estate Association) att bolaget kommer att inkluderas i FTSE EPRA Nareit Global Real Estate Index (""EPRA-index"") från och med 22 september 2025. EPRA-index är ett ledande globalt index för börsnoterade fastighetsinvesteringar och används av institutionella investerare. "" Vi är glada över inkluderingen i EPRA-index som ökar synligheten mot en bredare investerarkrets och underlättar för internationella kap"
19927e98ad84e5af,admission_delisting,0.0532,0.0001,ml,admission_delisting,needs_review_low_sim,COMPANY förvärvar Geins - accelererar tillväxt inom AI-driven e-handel och genomför en företrädesemission,"COMPANY förvärvar Geins - accelererar tillväxt inom AI-driven e-handel och genomför en företrädesemission Publicerad: 2025-09-08 08:00:33 CEST COMPANY - Pressmeddelande COMPANY förvärvar Geins - accelererar tillväxt inom AI-driven e-handel och genomför en företrädesemission COMPANY, en av Nordens främsta aktörer inom digital handel, har ingått villkorat avtal om att förvärva Geins Group AB (""Geins""), en SaaS-plattform med kunder som Bubbleroom, Nymans Ur och Platinumcars. Förvärvet är ett strategiskt steg i Litiums tillväxtresa och ambition att bli en ledande aktör i Europa. Förvärvet av Geins"
19927fc4fddaf277,admission_delisting,0.0534,0.0,ml,admission_delisting,needs_review_low_sim,COMPANY förvärvar Geins - Bygger Nordens starkaste AI-erbjudande för digital handel,COMPANY förvärvar Geins - Bygger Nordens starkaste AI-erbjudande för digital handel Publicerad: 2025-09-08 08:20:58 CEST COMPANY - Pressmeddelande COMPANY förvärvar Geins - Bygger Nordens starkaste AI-erbjudande för digital handel COMPANY tar nästa steg i sin tillväxtresa och förvärvar SaaS-bolaget Geins. Genom förvärvet förstärker COMPANY sin position som en av Nordens ledande aktörer inom digital handel och accelererar utvecklingen av AI-drivna och automatiserade lösningar för både B2B- och B2C-segmentet. Förvärvet av Geins stärker Litiums årsomsättning med ca 9 MSEK vilket gör att Bolaget n
19927cd9b024d8dd,admission_delisting,0.0534,0.0002,rules,mna,by_rules,SLP included in EPRA index,"SLP included in EPRA index Published: 2025-09-08 07:30:00 CEST COMPANY - Investor News SLP included in EPRA index COMPANY (""SLP"") has been informed by EPRA (The European Public Real Estate Association) that the company will be included in the FTSE EPRA Nareit Global Real Estate Index (""EPRA index"") as of 22 September 2025. The EPRA index is a leading global index for listed real estate investments and is used by institutional investors. ""We are pleased about the inclusion in the EPRA index, which increases visibility to a wider investor base and facilitates international capital flows to the c"
19928a3e1b5df9f4,admission_delisting,0.057,0.0024,ml,admission_delisting,needs_review_low_sim,Delisting of bond issued by Meko AB (publ),"Delisting of bond issued by Meko AB (publ) Published: 2025-09-08 11:24:11 CEST COMPANY Stockholm AB - Bond Market information Delisting of bond issued by Meko AB (publ) Meko AB (publ) has applied to have its bond delisted from STO Corporate Bonds. COMPANY Stockholm AB has approved the application and decided to delist the bond loan. ISIN: SE0015660022 Trading code: MEKO 2021-2026 The last day of trading will be on September 09, 2025. COMPANY Stockholm AB, Issuer Surveillance,, 46 8 405 7280 This email message was delivered to Cancel this subscription This news release was distributed by Compan"
199286128ab3f157,admission_delisting,0.0536,0.0002,rules,share_buyback,by_rules,Company Announcement no 41 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 41 COMPANY Bank share buy-back programme: Transactions in week 36. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6"
1992856d07bb95a5,admission_delisting,0.0534,0.0003,rules,orders_contracts,by_rules,Positive study results with TrkA-NAM ACD137 against knee osteoarthritis presented at pain conference NeuPSIG 2025,"Positive study results with TrkA-NAM ACD137 against knee osteoarthritis presented at pain conference NeuPSIG 2025 Published: 2025-09-08 10:00:00 CEST COMPANY - Investor News Positive study results with TrkA-NAM ACD137 against knee osteoarthritis presented at pain conference NeuPSIG 2025 COMPANY (publ) (FN STO: ALZCUR), a pharmaceutical company that develops candidate drugs for diseases affecting the nervous system, focusing on Alzheimer's disease and pain, today announced that its presentation at the international pain conference NeuPSIG 2025 is now available on the company's website. It inclu"
19928541ddbe93a8,admission_listing,0.0531,0.0,ml,admission_listing,needs_review_low_sim,COMPANY: Number of passengers to Iceland increased by 21% in August,"COMPANY: Number of passengers to Iceland increased by 21% in August Published: 2025-09-08 09:57:00 CEST COMPANY- Other information disclosed according to the rules of the Exchange COMPANY: Number of passengers to Iceland increased by 21% in August COMPANY carried a total of 608 thousand passengers during the month, representing a 1% increase compared to August 2024. Inbound travel to Iceland rose by 21% year-on-year and by 5% on the market from Iceland, reflecting the company's strategic focus on those markets. Of all passengers in August, 40% were traveling to Iceland, 14% from Iceland, 42% v"
1992856d364b5e17,admission_delisting,0.0534,0.0003,ml,admission_delisting,needs_review_low_sim,COMPANY included in EPRA index,"COMPANY included in EPRA index Published: 2025-09-08 10:00:00 CEST COMPANY - Investor News COMPANY included in EPRA index EPRA (The European Public Real Estate Association) has announced that COMPANY will be included in EPRA's index as of 22nd of September 2025. EPRA, in collaboration with FTSE and Nareit, provides a leading global real estate index for listed companies. The index covers activities in the ownership, trading and development of income-producing real estate and is a key benchmark for investors worldwide. ""We are delighted that COMPANY is now included in the EPRA index. This is an"
199304690d3482ea,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 139.11 Change -2.62 Volume 515,976 % Change -1.85% Day High 140.96 52 Week High 148.77 Day Low 138.80 52 Week Low 82.64 Today's Open 140.96 Previous Close 141.73 9/9/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/9/2025 4:59:13 PM Powered by Q4 Inc."
1992f626d02231c0,admission_listing,0.0534,0.0002,ml,admission_listing,needs_review_low_sim,WPTG to Present at the European Growth Virtual Investor Conference September 11th,"WPTG to Present at the European Growth Virtual Investor Conference September 11th Published: 2025-09-09 18:50:00 CEST COMPANY - Investor News WPTG to Present at the European Growth Virtual Investor Conference September 11th STOCKHOLM, Sept. 09, 2025 -- COMPANY Pearl Technology Group (STO:WPTGB), based in Stockholm, Sweden, a global technology company specialising in digital transformation solutions with a presence in over 30 countries, announce that Mr. Ebrahim Laher, founder and strategic adviser to the company, will present live at the European Growth Virtual Investor Conference hosted by Vi"
1992df9c8ff27ff5,admission_listing,0.0549,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315373),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315373) Published: 2025-09-09 12:16:06 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315373) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-09-10. Last day of trading is set to 2025-10-03. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
