press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
198c742ff061d1cf,,guidance_outlook,Guidance / Outlook,0.7721,0.0,needs_review_margin,2025-08-20,Citycon Oyj,Sisäpiiritieto: Citycon Oyj julkistaa marraskuussa 2019 ja kesäkuussa 2024 liikkeeseen laskemistaan ulkona olevista joukkovelkakirjalainoista tekemiensä ostotarjousten tulokset,"Sisäpiiritieto: Citycon Oyj julkistaa marraskuussa 2019 ja kesäkuussa 2024 liikkeeseen laskemistaan ulkona olevista joukkovelkakirjalainoista tekemiensä ostotarjousten tulokset Julkaistu: 2025-08-20 13:35:00 CEST Citycon Oyj - Sisäpiiritieto Sisäpiiritieto: Citycon Oyj julkistaa marraskuussa 2019 ja kesäkuussa 2024 liikkeeseen laskemistaan ulkona olevista joukkovelkakirjalainoista tekemiensä ostotarjousten tulokset Citycon Oyj Sisäpiiritieto 20.8.2025 klo 14.35 EI JULKISTETTAVAKSI, JULKAISTAVAKSI, LEVITETTÄVÄKSI YHDYSVALLOISSA, SEN HALLINNOIMILLA JA OMISTUKSESSA OLEVILLA ALUEILLA (MUKAAN LUKIE",gmail,
198c74c2b8dfe234,,equity_actions_non_buyback,Equity actions (non-buyback),0.7672,0.0104,needs_review_margin,2025-08-20,Nokian Tyres plc,Nokian Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista,"Nokian Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista Julkaistu: 2025-08-20 13:45:00 CEST Nokian Tyres plc - Suurimmat osakkeenomistajat - tiedote Nokian Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista Nokian Renkaat Oyj Pörssitiedote 20.8.2025 klo 14.45 Nokian Renkaat on vastaanottanut 19.8.2025 Arvopaperimarkkinalain 9. luvun 5. pykälän mukaisen ilmoituksen Société Générale SA:lta (SG SA), jonka mukaisesti Société Générale SA:n omistus rahoitusvälineiden kautta sekä yhteenlaskettu omistusosuus Nokian Ren",gmail,
198c74c3a041e1c4,,equity_actions_non_buyback,Equity actions (non-buyback),0.7913,0.0045,needs_review_margin,2025-08-20,Nokian Tyres plc,"Nokian Tyres: Disclosure under chapter 9, section 10 of the securities market act","Nokian Tyres: Disclosure under chapter 9, section 10 of the securities market act Published: 2025-08-20 13:45:00 CEST Nokian Tyres plc - Major shareholder announcements Nokian Tyres: Disclosure under chapter 9, section 10 of the securities market act Nokian Tyres plc Stock Exchange Release August 20, 2025, at 2:45 p.m. Nokian Tyres has received an announcement from Société Générale SA (SG SA) on August 19, 2025, in accordance with the Finnish Securities Market Act Chapter 9, Section 5. According to the announcement, Société Générale SA’s holding through financial instruments and total holding ",gmail,
198c74c6fab765f5,,equity_actions_non_buyback,Equity actions (non-buyback),0.7924,0.004,needs_review_margin,2025-08-20,Nokian Tyres,"Nokian Tyres: Disclosure under chapter 9, section 10 of the securities market act","[*] Nokian Tyres: Disclosure under chapter 9, section 10 of the securities market act Nokian Tyres plc Stock Exchange Release August 20, 2025, at 2:45 p.m. Nokian Tyres has received an announcement from Société Générale SA (SG SA) on August 19, 2025, in accordance with the Finnish Securities Market Act Chapter 9, Section 5. According to the announcement, Société Générale SA’s holding through financial instruments and total holding in Nokian Tyres shares and voting rights exceeded the level of 5% of the share capital in Nokian Tyres plc, as a result of share transactions concluded on August 15,",gmail,
198c759bd9fb537d,,share_buyback,Share buyback,0.7412,0.003,needs_review_margin,2025-08-20,SolTech Energy Sweden AB,All regulatory approvals obtained for Soltech Energy's acquisition of Sesol and Nordic Capital's shareholding in Soltech Energy,"All regulatory approvals obtained for Soltech Energy's acquisition of Sesol and Nordic Capital's shareholding in Soltech Energy Published: 2025-08-20 14:00:00 CEST SolTech Energy Sweden AB - Investor News All regulatory approvals obtained for Soltech Energy's acquisition of Sesol and Nordic Capital's shareholding in Soltech Energy On 4 July 2025, Soltech Energy Sweden AB (publ) (”Soltech”) announced that an agreement had been entered into to acquire 100 percent of the shares in the solar energy company Sesol from Nordic Capital and that the purchase price will be paid with newly issued shares ",gmail,
198c759e885fd543,,agm_egm_governance,AGM/EGM & governance,0.7982,0.0192,needs_review_margin,2025-08-20,Formpipe,Notice of the Extraordinary General Meeting of Formpipe Software AB (publ),"Notice of the Extraordinary General Meeting of Formpipe Software AB (publ) Published: 2025-08-20 14:00:00 CEST Formpipe - Notice to general meeting Notice of the Extraordinary General Meeting of Formpipe Software AB (publ) The shareholders of Formpipe Software AB (publ), company reg. no. 556668-6605, (the “ Company ”) are hereby invited to attend the Extraordinary General Meeting (“ EGM ”) to be held on Wednesday, 17 September 2025 at 16.00 at the Company’s premises at Sveavägen 168, Stockholm. The Board has resolved that shareholders shall have the right to exercise their voting rights in adv",gmail,
198c759ee8d11a62,,dividend,Dividend,0.7744,0.0021,needs_review_margin,2025-08-20,Formpipe,Kallelse till extra bolagsstämma i Formpipe Software AB (publ),"Kallelse till extra bolagsstämma i Formpipe Software AB (publ) Publicerad: 2025-08-20 14:00:00 CEST Formpipe - Kallelse till årsstämma Kallelse till extra bolagsstämma i Formpipe Software AB (publ) Aktieägarna i Formpipe Software AB (publ), org.nr 556668-6605, (” Bolaget ”) kallas härmed till extra bolagsstämma onsdagen den 17 september 2025, kl. 16.00 i Bolagets lokaler på Sveavägen 168 i Stockholm. Styrelsen har beslutat att aktieägare före den extra bolagsstämman ska ha möjlighet att utöva sin rösträtt genom poströstning i enlighet med § 11 i Bolagets bolagsordning. Aktieägare har därmed mö",gmail,
198c7608e5983447,,equity_actions_non_buyback,Equity actions (non-buyback),0.7664,0.0039,needs_review_margin,2025-08-20,Sparekassen Sjælland-Fyn A/S,ndberetningspligtiges transaktioner med aktier i SJF Bank,"ndberetningspligtiges transaktioner med aktier i SJF Bank Offentliggjort: 2025-08-20 14:07:25 CEST Sparekassen Sjælland-Fyn A/S - Ledende medarbejderes transaktioner ndberetningspligtiges transaktioner med aktier i SJF Bank Selskabsmeddelelse nr. 50/2025 Holbæk, den 20. august 2025 Indberetningspligtiges transaktioner med aktier i SJF Bank SJF Bank (”Banken”) har i henhold til markedsmisbrugsforordningens artikel 19 modtaget vedhæftede indberetning om transaktioner i Bankes aktier. Som det fremgår, har Fonden for SJF Bank solgt aktier i Banken. Fonden for SJF Bank er en fond, der har til formå",gmail,
198c761f7fb50c07,,admission_delisting,Delisting / Trading halt,0.7452,0.0015,needs_review_margin,2025-08-20,High Coast Distillery AB,High Coast Whisky and In Flames launch exclusive bottling - MMXXV,"High Coast Whisky and In Flames launch exclusive bottling - MMXXV Published: 2025-08-20 14:09:00 CEST High Coast Distillery AB - Investor News High Coast Whisky and In Flames launch exclusive bottling - MMXXV High Coast Whisky, one of Sweden's most renowned whisky distilleries, is releasing a unique collaboration with the internationally successful metal band In Flames. The result is a limited edition 12-year-old whisky called MMXXV, a tribute to passion, creativity and Swedish heritage. - We want to create whisky that touches people and creates experiences – just like music. The collaboration",gmail,
198c73e444fb24e4,,admission_delisting,Delisting / Trading halt,0.7731,0.0013,needs_review_margin,2025-08-20,Saniona AB,Saniona Enters Exclusive Licensing Agreement with Jazz Pharmaceuticals to Develop and Commercialize SAN2355,"Saniona Enters Exclusive Licensing Agreement with Jazz Pharmaceuticals to Develop and Commercialize SAN2355 Published: 2025-08-20 13:30:00 CEST Saniona AB - Inside information Saniona Enters Exclusive Licensing Agreement with Jazz Pharmaceuticals to Develop and Commercialize SAN2355 Saniona to receive US $42.5 million upfront; potential for development, regulatory and sales milestone payments in addition to royalties on future net sales Jazz obtains exclusive worldwide rights to develop and commercialize preclinical asset SAN2355 in epilepsy and other potential indications Saniona (Nasdaq OMX:",gmail,
198c7c7ff0109776,,admission_delisting,Delisting / Trading halt,0.784,0.0065,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC,LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC Published: 2025-08-20 16:00:28 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC NOTICE 2025-08-20 LEVERAGE CERTIFICATES (Record Id 313545) Nasdaq Stockholm has decided to list 2 certificate(s) issued by Morgan Stanley & Co. International Plc with effect from 2025-08-21. The certificate(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Leverage Certificates Extend ME) Please find instrument ,gmail,
198c94cc6fc29f43,,capital_raise_rights_issue,Capital raise / Rights issue,0.7937,0.0048,needs_review_margin,2025-08-20,BEWI ASA,BEWI ASA: Private Placement successfully placed,"BEWI ASA: Private Placement successfully placed Published: 2025-08-20 23:04:53 CEST BEWI ASA - Inside information BEWI ASA: Private Placement successfully placed NOT FOR DISTRIBUTION OR RELEASE, IN WHOLE OR IN PART, DIRECTLY OR INDIRECTLY, IN OR INTO THE UNITED STATES OF AMERICA, AUSTRALIA, CANADA, HONG KONG OR JAPAN, OR ANY OTHER JURISDICTION IN WHICH THE DISTRIBUTION OR RELEASE WOULD BE UNLAWFUL. Reference is made to the stock exchange announcement made by BEWI ASA ("" BEWI "" or the "" Company "") earlier today regarding a contemplated private placement of new shares in the Company (the "" Priva",gmail,
198c7c8a8ad969ac,,admission_delisting,Delisting / Trading halt,0.7853,0.0056,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC,LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC Published: 2025-08-20 16:01:11 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC NOTICE 2025-08-20 TURBO WARRANTS (Record Id 313555) Nasdaq Stockholm has decided to list 2 warrant(s) issued by Morgan Stanley & Co. International Plc with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend ME) Please find instrument identifiers in the attached document. Nasd,gmail,
198c8359eaf6175b,,equity_actions_non_buyback,Equity actions (non-buyback),0.7532,0.004,needs_review_margin,2025-08-20,Kemira Oyj,Kemira Oyj:n omien osakkeiden hankinta 20.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 20.8.2025 Julkaistu: 2025-08-20 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 20.8.2025 Kemira Oyj, Pörssitiedote, 20.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 20.8.2025 Päivämäärä 20.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 41 000 Keskihinta/osake (EUR) 19,8806 Kokonaishinta (EUR) 815 104,60 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 829 201 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira",gmail,
198c8360a324041c,,share_buyback,Share buyback,0.7649,0.0069,needs_review_margin,2025-08-20,Kemira Oyj,Kemira Plc: Acquisition of own shares on 20 August 2025,"[*] Kemira Plc: Acquisition of own shares on 20 August 2025 Kemira Plc, Stock Exchange Release, August 20, 2025, at 07:00 p.m. EEST Kemira Plc: Acquisition of own shares on 20 August 2025 Date 20 August 2025 Exchange transaction Buy Share trading code KEMIRA Amount, shares 41,000 Average price/share (EUR) 19.8806 Total cost (EUR) 815,104.60 After the acquisitions Kemira Plc holds a total of 1,829,201 treasury shares. On behalf of Kemira Plc Danske Bank A/S, Finland Branch Antti Väliaho Jonathan Nyberg For more information, please contact: Kemira Plc Kiira Fröberg, Vice President, Investor Rela",gmail,
198c9d7316310b70,,guidance_outlook,Guidance / Outlook,0.759,0.0015,needs_review_margin,2025-08-20,Grønlandsbanken A/S,Correction: GrønlandsBANKENs rapport for første halvår 2025,"Correction: GrønlandsBANKENs rapport for første halvår 2025 Offentliggjort: 2025-08-21 01:36:08 CEST Grønlandsbanken A/S - Halvårsrapport Correction: GrønlandsBANKENs rapport for første halvår 2025 Selskabsmeddelelsen, der blev sendt ud tidligere i dag, linkede til en engelsk version af halvårsregnskabet i det ene link. Det er nu rettet. Resultat for første halvår af 2025 GrønlandsBANKENs resultat før skat lyder på kr. 84,4 mio. for første halvår af 2025, mod kr. 120,1 mio. i første halvår af 2024. Resultatet før skat forrenter primo egenkapitalen efter udbytte med 11,6 % p.a. Resultatet før k",gmail,
198c846e2ab5cb70,,admission_delisting,Delisting / Trading halt,0.777,0.0016,needs_review_margin,2025-08-20,ELLWEE AB,Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning,"Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning Publicerad: 2025-08-20 18:19:00 CEST ELLWEE AB - Bolagsbeskrivning Ellwee AB har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning Ellwee AB (""Bolaget"" eller ""Ellwee"") har erhållit villkorat godkännande för fortsatt handel på Nasdaq First North Growth Market och offentliggör bolagsbeskrivning upprättad i samband med namn- och verksamhetsändring av Bolaget till följd av planerat förvärv av ",gmail,
198c86c6229228ee,,capital_raise_rights_issue,Capital raise / Rights issue,0.8083,0.0282,auto_assign,2025-08-20,Arctic Blue Beverages AB,Arctic Blue Beverages announces outcome in rights issue,"Arctic Blue Beverages announces outcome in rights issue Published: 2025-08-20 19:00:00 CEST Arctic Blue Beverages AB - Company Announcement Arctic Blue Beverages announces outcome in rights issue NOT FOR RELEASE, DISTRIBUTION OR PUBLICATION, DIRECTLY OR INDIRECTLY, IN OR INTO, THE UNITED STATES OF AMERICA, AUSTRALIA, BELARUS, CANADA, HONG KONG, JAPAN, NEW ZEALAND, RUSSIA, SINGAPORE, SOUTH AFRICA, SOUTH KOREA, SWITZERLAND OR ANY OTHER JURISDICTION IN WHICH THE RELEASE, DISTRIBUTION OR PUBLICATION WOULD BE UNLAWFUL OR REQUIRE REGISTRATION OR ANY OTHER MEASURE. Arctic Blue Beverages AB (""Arctic B",gmail,
198c86f25b2c09cf,,share_buyback,Share buyback,0.7881,0.0043,needs_review_margin,2025-08-20,Better Collective,Better Collective reports Q2 2025,"Interim report April 1 - June 30 2025 Regulatory release 36/2025 Flash Q2 2025 highlights: * Revenue of 82 mEUR in line with expectations * Recurring revenue of 52 mEUR, 64% of total revenue * EBITDA before special items of 23 mEUR, 28% margin * Cost efficiency program has been effectuated with 50 mEUR in annualized savings * Full-year guidance remains unchanged * The Board of Directors intends to initiate a new 20 mEUR share buyback program following the completion of the current program Jesper Søgaard, Co-founder & Co-CEO of Better Collective, comments: “I'm pleased that our Q2 results were ",gmail,
