cluster,cid,category_name,press_release_id,release_date,company_name,title,snippet,_silhouette,cat_sim,cat_margin,decision
25,admission_delisting,Delisting / Trading halt,1977a1746adf0ec4,2025-06-16,Maersk,Thank you! We’ve registered your subscription,"MaerskIf you have trouble viewing this email, click here to view an online version. ALL THE WAY Dear Customer, Thank you for subscribing! You'll soon receive business updates to help you get the most out of your supply chain. Did you remember to update your email preferences? If not, you can do it below. It’ll only take a minute: By updating your preferences, you can select your region(s) of interest and the news and insights that matter the most to your business: Logistics Insights: Deep-dive into insights on the future of supply chain Products and services: Be the first to know about new sol",-0.0444,0.7983,0.0008,needs_review_margin
25,legal_regulatory_compliance,Legal / Regulatory / Compliance,198a356a3781127f,2025-08-13,Fastpartner,Välkommen,"Välkommen som prenumerant hos FastPartner AB Från och med nu kommer du få information från FastPartner AB till denna e-postadress. För att avsluta prenumerationen, var vänlig klicka på länken nedan(Om du inte kan klicka på länken, kopiera länken och klistra in den i webläsaren).",-0.0429,0.7837,0.0009,needs_review_margin
25,admission_delisting,Delisting / Trading halt,198a35541dd60a4a,2025-08-13,Fastighets AB Balder,Välkommen,"Välkommen som prenumerant hos Fastighets AB Balder Från och med nu kommer du få information från Fastighets AB Balder till denna e-postadress. För att avsluta prenumerationen, var vänlig klicka på länken nedan(Om du inte kan klicka på länken, kopiera länken och klistra in den i webläsaren).",-0.0379,0.7889,0.0032,needs_review_margin
25,legal_regulatory_compliance,Legal / Regulatory / Compliance,198a3aaa69dd9ae9,2025-08-13,Globenewswire,New user registration request,"New User Registration Welcome! Thank you for choosing GlobeNewswire. Click the link below to complete your registration and start using GlobeNewswire. You received this email because you have requested to register as a new user. If you have any questions, please login and visit Contact Us. This message was distributed by GlobeNewswire. Digital Media Innovations, LLC (""Notified""), 1350 Broadway, 25th Floor, New York, NY 10018,",-0.0373,0.8164,0.0090,needs_review_margin
25,admission_delisting,Delisting / Trading halt,198a7cbeed95d611,2025-08-14,Lundingold,Email validation for Lundin Gold Inc. required,"Thank you for subscribing to receive email alerts from Lundin Gold Inc.. To validate your subscription, click or paste the URL below into your browser: [ Form submitted from: ]",-0.0309,0.8147,0.0017,needs_review_margin
25,dividend,Dividend,1977cfa9d957e753,2025-06-17,Axfood,Välkommen som prenumerant,"[*] Välkommen som prenumerant av Axfoods utskick! Från och med nu kommer du att få information från oss till denna e-postadress via prenumerationstjänsten Cision. För att avsluta prenumerationen, var vänlig klicka på länken nedan (om du inte kan klicka på länken, kopiera länken och klistra in den i webbläsaren). Avsluta prenumeration",-0.0265,0.7948,0.0060,needs_review_margin
25,other_corporate_update,Other / Corporate update,198c7e605e57b577,2025-08-20,Google,Security alert,"[image: Google] A new sign-in on Windows We noticed a new sign-in to your Google Account on a Windows device. If this was you, you don’t need to do anything. If not, we’ll help you secure your account. Check activity You can also see security activity at You received this email to let you know about important changes to your Google Account and services. © 2025 Google Ireland Ltd., Gordon House, Barrow Street, Dublin 4, Ireland",-0.0238,0.8049,0.0056,needs_review_margin
25,admission_delisting,Delisting / Trading halt,198a7d15ea33909e,2025-08-14,Metsä Board Oyj,Confirm your subscription,"[*] Thank you for subscribing to Metsä Board´s releases! To activate the subscription, please confirm your e-mail address by clicking the following link: Confirm email address Metsä Board is part of Metsä Group",-0.0203,0.8062,0.0083,needs_review_margin
25,admission_delisting,Delisting / Trading halt,1977a16a5b237ef1,2025-06-16,Maersk,Welcome to Maersk! Please confirm your subscription‚ÄØ,Please confirm your email ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ Please confirm your em,-0.0117,0.8256,0.0004,needs_review_margin
26,equity_actions_non_buyback,Equity actions (non-buyback),198ccd2891b4f9fa,2025-08-21,Pila Pharma AB,"PILA PHARMA ANNOUNCES THE COMPLETION OF REGISTRATION OF SHARES IN THE RIGHTS ISSUE AND ITS ASSOCIATED DIRECTED ISSUES, MARKING THE END OF THE RIGHTS ISSUE PROCESS","PILA PHARMA ANNOUNCES THE COMPLETION OF REGISTRATION OF SHARES IN THE RIGHTS ISSUE AND ITS ASSOCIATED DIRECTED ISSUES, MARKING THE END OF THE RIGHTS ISSUE PROCESS Published: 2025-08-21 15:30:00 CEST Pila Pharma AB - Investor News PILA PHARMA ANNOUNCES THE COMPLETION OF REGISTRATION OF SHARES IN THE RIGHTS ISSUE AND ITS ASSOCIATED DIRECTED ISSUES, MARKING THE END OF THE RIGHTS ISSUE PROCESS PILA PHARMA AB (publ) (""PILA PHARMA"" or the ""Company"") announced on 23 July 2025 that the rights issue of units that was resolved by the board of directors, subject to the annual general meeting's authorizat",0.0642,0.8369,0.0000,needs_review_margin
26,orders_contracts,Orders / Contracts,198ea1cb2a7d5f19,2025-08-27,Faron Pharmaceuticals Oy,FARON PHARMACEUTICALS LTD: HALF-YEAR FINANCIAL RESULTS 1 JANUARY - 30 JUNE 2025,"FARON PHARMACEUTICALS LTD: HALF-YEAR FINANCIAL RESULTS 1 JANUARY - 30 JUNE 2025 Published: 2025-08-27 08:00:00 CEST Faron Pharmaceuticals Oy - Half year financial report FARON PHARMACEUTICALS LTD: HALF-YEAR FINANCIAL RESULTS 1 JANUARY - 30 JUNE 2025 Faron Pharmaceuticals Ltd | Company announcement | August 27, 2025 at 09:00:00 EEST Significant clinical and financial milestones achieved in first half of 2025 TURKU, Finland – Faron Pharmaceuticals Ltd (AIM: FARN, First North: FARON), a clinical-stage biopharmaceutical company pursuing a CLEVER approach to reprogramming myeloid cells to activate ",0.0531,0.8113,0.0010,needs_review_margin
26,share_buyback,Share buyback,198e4f661d1e1c11,2025-08-26,AlzeCure Pharma AB,AlzeCure publishes its interim report for January - June 2025,"AlzeCure publishes its interim report for January - June 2025 Published: 2025-08-26 08:00:00 CEST AlzeCure Pharma AB - Half year financial report AlzeCure publishes its interim report for January - June 2025 AlzeCure Pharma AB (publ) (FN STO: ALZCUR) today announced that its interim report for the period January – June 2025 is now available on the company’s website: “The second quarter of 2025 was yet another active and positive quarter for AlzeCure Pharma. In June, we received encouraging feedback from the US Food and Drug Administration (FDA) regarding a potential Phase IIb/III registrationa",-0.0078,0.8164,0.0013,needs_review_margin
26,equity_actions_non_buyback,Equity actions (non-buyback),198ea1cdd8bf04d0,2025-08-27,Pila Pharma AB,PILA PHARMA PUBLISHES INTERIM REPORT (1 JANUARY - 30 JUNE 2025),"PILA PHARMA PUBLISHES INTERIM REPORT (1 JANUARY - 30 JUNE 2025) Published: 2025-08-27 08:00:00 CEST Pila Pharma AB - Half year financial report PILA PHARMA PUBLISHES INTERIM REPORT (1 JANUARY - 30 JUNE 2025) PILA PHARMA AB (publ) (FN STO: PILA), an innovative biotech company developing novel oral drugs based on TRPV1 inhibition for treatment of obesity and diabetes, today publishes the Company´s interim report for the period January - June 2025. The report can be found on the Company's website: SUMMARY OF INTERIM REPORT First Half year (1 January - 30 June 2024) Operating income amounted to TS",0.0973,0.8200,0.0027,needs_review_margin
26,share_buyback,Share buyback,198e9e5bee4f8141,2025-08-27,IRLAB Therapeutics AB,IRLAB publishes interim report for the period January - June 2025,"IRLAB publishes interim report for the period January - June 2025 Published: 2025-08-27 07:00:00 CEST IRLAB Therapeutics AB - Half Year financial report IRLAB publishes interim report for the period January - June 2025 Gothenburg, Sweden, August 27, 2025 – IRLAB Therapeutics AB (Nasdaq Stockholm: IRLAB A), a company discovering and developing novel treatments for Parkinson’s disease, today announced that the company’s interim report for the period January - June 2025, has been published. KEY HIGHLIGHTS DURING AND AFTER THE SECOND QUARTER In May, IRLAB was granted another patent that extends th",-0.0025,0.8102,0.0006,needs_review_margin
26,equity_actions_non_buyback,Equity actions (non-buyback),198c61055c46943a,2025-08-20,Infant Bacterial Therapeutics,"Infant Bacterial Therapeutics AB (publ) Interim report January 1 - June 30, 2025","Infant Bacterial Therapeutics AB (publ) Interim report January 1 - June 30, 2025 Published: 2025-08-20 08:00:00 CEST Infant Bacterial Therapeutics - Half Year financial report Infant Bacterial Therapeutics AB (publ) Interim report January 1 - June 30, 2025 Message from CEO IBT continues preparations for the launch of IBP-9414, a drug that can prevent the serious medical consequences of NEC in premature infants. These consequences can be divided into three different courses. The most favorable course is that the child recovers from NEC, even though they feel unwell during the period of illness.",-0.0299,0.8176,0.0034,needs_review_margin
26,earnings_report,Earnings report,198a44eda6fdf4db,2025-08-13,H. Lundbeck A/S,Guidance raised based on solid H1 results and continued strong expectations for the full year 2025,"[*] Guidance raised based on solid H1 results and continued strong expectations for the full year 2025 Key highlights Lundbeck’s total revenue grew by +14% CER[1] (+14% DKK) to DKK 12,258 million in the first six months of 2025. Growth in the U.S. and Europe was the driver of this strong performance. * United States: DKK 6,524 million (+22% CER; +23% DKK) * Europe: DKK 2,868 million (+14% CER; +14% DKK) * International Operations: DKK 2,724 million (+0% CER; -3% DKK) The revenue of Lundbeck’s strategic brands increased by +21% CER (+21% DKK), reaching DKK 9,436 million, representing 77% of tot",-0.0507,0.8171,0.0069,needs_review_margin
26,equity_actions_non_buyback,Equity actions (non-buyback),198ea1cd8588cad6,2025-08-27,Cereno Scientific AB,"Cereno Scientific Publishes Interim Report for Q2 2025 (April 1 - June 30, 2025)","Cereno Scientific Publishes Interim Report for Q2 2025 (April 1 - June 30, 2025) Published: 2025-08-27 08:00:00 CEST Cereno Scientific AB - Half year financial report Cereno Scientific Publishes Interim Report for Q2 2025 (April 1 - June 30, 2025) Cereno Scientific (Nasdaq First North: CRNO B), an innovative biotech pioneering treatments to enhance and extend life for people with rare cardiovascular and pulmonary diseases, today announced that the Board of Directors and Chief Executive Officer of Cereno Scientific AB here presents the Interim Report for Q2 2025 (April 1 – June 30, 2025). Finan",0.0250,0.8085,0.0010,needs_review_margin
